326	52	39.096	86.387
326	54	14.868	103.958
326	55	4.091	113.344
326	58	16.646	72.152
327	1	55.086	584.857
327	2	35.693	561.405
327	3	7.588	688.612
327	5	52.871	510.101
327	6	29.496	525.053
327	7	18.093	514.001
327	8	53.637	445.444
327	9	40.628	513.556
327	10	18.365	457.344
327	11	7.344	587.824
327	12	30.127	474.967
327	13	52.07	384.251
327	14	7.192	517.177
327	15	41.266	442.637
327	16	18.541	382.027
327	17	52.5	350.224
327	18	29.626	420.477
327	19	40.54	407.172
327	21	29.051	380.803
327	22	17.623	322.693
327	23	54.149	304.152
327	24	6.559	431.756
327	25	41.212	361.217
327	26	29.076	332.882
327	27	18.417	260.402
327	28	52.672	246.118
327	29	5.22	361.259
327	30	16.949	227.893
327	31	41.686	311.099
327	32	5.868	321.095
327	33	53.835	202.16
327	34	28.037	249.906
327	36	51.942	150.911
327	37	40.276	274.32
327	38	4.947	286.254
327	39	37.036	237.766
327	40	27.183	198.117
327	41	4.476	254.029
327	42	52.747	84.375
327	43	5.487	196.583
327	44	40.249	204.833
327	45	28.177	161.947
327	47	5.736	227.016
327	48	38.278	140.732
327	50	4.945	148.354
327	51	27.289	70.798
327	52	39.083	88.855
327	54	14.879	105.641
327	55	4.082	115.003
327	58	16.653	73.952
328	1	55.078	587.943
328	2	35.481	564.346
328	3	7.549	690.743
328	5	52.843	513.248
328	6	29.48	527.547
328	7	18.066	517.225
328	8	53.553	448.518
328	9	40.506	516.283
328	10	18.407	460.367
328	11	7.385	590.696
328	12	30.071	477.545
328	13	52.087	386.758
328	14	7.164	520.154
328	15	41.26	444.693
328	16	18.535	384.906
328	17	52.466	353.063
328	18	29.674	422.718
328	19	40.546	409.058
328	21	29.093	382.629
328	22	17.472	324.811
328	23	54.136	306.955
328	24	6.578	434.24
328	25	41.209	362.541
328	26	29.026	335.186
328	27	18.396	262.361
328	28	52.605	248.566
328	29	5.236	363.067
328	30	16.941	229.495
328	31	41.687	312.942
328	32	5.903	322.541
328	33	53.872	203.756
328	34	28.09	251.91
328	36	51.991	153.198
328	37	40.299	276.132
328	38	5.001	287.047
328	39	37.014	239.704
328	40	27.175	200.157
328	41	4.489	254.529
328	42	52.734	86.875
328	43	5.536	197.53
328	44	40.205	206.97
328	45	28.198	163.731
328	47	5.735	227.6
328	48	38.305	142.94
328	50	4.978	149.687
328	51	27.279	72.798
328	52	39.07	91.347
328	54	14.895	107.324
328	55	4.074	116.63
328	58	16.66	75.753
329	1	55.069	591.033
329	2	35.269	567.27
329	3	7.511	692.888
329	5	52.816	516.395
329	6	29.497	530.005
329	7	18.04	520.47
329	8	53.476	451.591
329	9	40.383	519.034
329	10	18.448	463.391
329	11	7.427	593.582
329	12	30.026	480.125
329	13	52.151	389.485
329	14	7.136	523.091
329	15	41.253	446.763
329	16	18.571	387.736
329	17	52.436	355.906
329	18	29.721	424.946
329	19	40.553	410.933
329	21	29.134	384.337
329	22	17.276	326.901
329	23	54.129	309.769
329	24	6.598	436.724
329	25	41.206	363.866
329	26	29.061	337.529
329	27	18.376	264.355
329	28	52.539	251.014
329	29	5.272	365.017
329	30	16.933	231.096
329	31	41.686	314.791
329	32	5.97	323.98
329	33	53.92	205.45
329	34	28.143	253.923
329	36	52.017	155.411
329	37	40.322	277.944
329	38	5.059	287.93
329	39	37.07	241.655
329	40	27.165	202.105
329	41	4.502	255.029
329	42	52.721	89.375
329	43	5.543	198.365
329	44	40.165	209.172
329	45	28.22	165.514
329	47	5.734	228.183
329	48	38.333	145.156
329	50	5.01	151.02
329	51	27.268	74.798
329	52	39.058	93.846
329	54	14.912	109
329	55	4.066	118.233
329	58	16.668	77.553
330	1	55.06	594.131
330	2	35.057	570.186
330	3	7.473	695.04
330	5	52.788	519.586
330	6	29.52	532.494
330	7	18.013	523.673
330	8	53.399	454.665
330	9	40.26	521.807
330	10	18.488	466.415
330	11	7.468	596.483
330	12	29.981	482.703
330	13	52.216	392.311
330	14	7.108	526.007
330	15	41.247	448.819
330	16	18.636	390.597
330	17	52.406	358.741
330	18	29.769	427.169
330	19	40.559	412.798
330	21	29.173	385.92
330	22	17.124	329.02
330	23	54.122	312.571
330	24	6.618	439.208
330	25	41.202	365.199
330	26	29.057	339.879
330	27	18.356	266.262
330	28	52.473	253.461
330	29	5.261	367.019
330	30	16.926	232.697
330	31	41.687	316.641
330	32	5.973	325.376
330	33	53.959	207.301
330	34	28.196	255.926
330	36	52.042	157.529
330	37	40.346	279.755
330	38	5.134	288.89
330	39	37.129	243.644
330	40	27.185	204.021
330	41	4.515	255.529
330	42	52.708	91.875
330	43	5.51	199.085
330	44	40.125	211.336
330	45	28.242	167.298
330	47	5.732	228.767
330	48	38.36	147.373
330	50	5.043	152.353
330	51	27.258	76.798
330	52	39.038	96.354
330	54	14.928	110.675
330	55	4.058	119.859
330	58	16.675	79.352
331	1	55.073	597.222
331	2	34.844	573.107
331	3	7.434	697.189
331	5	52.76	522.666
331	6	29.544	535.088
331	7	17.987	526.806
331	8	53.322	457.739
331	9	40.136	524.499
331	10	18.53	469.439
331	11	7.534	599.376
331	12	29.937	485.28
331	13	52.28	395.384
331	14	7.095	528.931
331	15	41.241	450.867
331	16	18.7	393.577
331	17	52.375	361.573
331	18	29.817	429.393
331	19	40.566	414.665
331	21	29.257	387.49
331	22	17.089	331.191
331	23	54.115	315.372
331	24	6.638	441.691
331	25	41.199	366.533
331	26	29.052	342.236
331	27	18.336	268.003
331	28	52.406	255.908
331	29	5.262	369.022
331	30	16.918	234.298
331	31	41.686	318.488
331	32	5.839	326.708
331	33	54.024	209.269
331	34	28.248	257.924
331	36	52.054	159.566
331	37	40.368	281.567
331	38	5.202	289.892
331	39	37.182	245.654
331	40	27.206	205.977
331	41	4.528	256.029
331	42	52.695	94.375
331	43	5.525	199.745
331	44	40.085	213.498
331	45	28.263	169.079
331	47	5.731	229.35
331	48	38.386	149.589
331	50	5.077	153.686
331	51	27.248	78.798
331	52	39.031	98.856
331	54	14.944	112.35
331	55	4.048	121.517
331	58	16.682	81.153
332	1	55.044	600.277
332	2	34.632	576.037
332	3	7.396	699.339
332	5	52.732	525.59
332	6	29.568	537.734
332	7	17.99	529.915
332	8	53.245	460.812
332	9	40.013	527.055
332	10	18.57	472.459
332	11	7.551	602.232
332	12	29.891	487.857
332	13	52.344	398.383
332	14	7.112	531.877
332	15	41.235	452.918
332	16	18.764	396.618
332	17	52.345	364.406
332	18	29.864	431.618
332	19	40.572	416.532
332	21	29.346	389.154
332	22	17.108	333.399
332	23	54.108	318.182
332	24	6.658	444.175
332	25	41.196	367.866
332	26	29.047	344.631
332	27	18.368	269.673
332	28	52.34	258.356
332	29	5.291	371.023
332	30	16.91	235.899
332	31	41.685	320.34
332	32	5.652	328.008
332	33	54.112	211.253
332	34	28.301	259.923
332	36	52.078	161.561
332	37	40.391	283.379
332	38	5.267	290.903
332	39	37.234	247.657
332	40	27.227	208.024
332	41	4.541	256.529
332	42	52.683	96.875
332	43	5.566	200.39
332	44	40.045	215.662
332	45	28.285	170.851
332	47	5.73	229.934
332	48	38.413	151.806
332	50	5.11	155.019
332	51	27.237	80.798
332	52	39.052	101.33
332	54	14.961	114.025
332	55	4.053	123.156
332	58	16.69	82.953
333	1	54.921	603.277
333	2	34.438	578.956
333	3	7.357	701.489
333	5	52.713	528.421
333	6	29.592	540.353
333	7	18.012	533.049
333	8	53.168	463.886
333	9	39.914	529.568
333	10	18.611	475.47
333	11	7.462	605.034
333	12	29.846	490.433
333	13	52.408	401.382
333	14	7.143	534.821
333	15	41.229	454.969
333	16	18.824	399.612
333	17	52.314	367.24
333	18	29.912	433.842
333	19	40.579	418.399
333	21	29.431	390.947
333	22	17.101	335.613
333	23	54.134	320.985
333	24	6.677	446.658
333	25	41.192	369.199
333	26	29.042	347.082
333	27	18.424	271.413
333	28	52.273	260.804
333	29	5.319	373.062
333	30	16.902	237.5
333	31	41.686	322.202
333	32	5.518	329.341
333	33	54.181	213.229
333	34	28.354	261.922
333	36	52.102	163.547
333	37	40.414	285.191
333	38	5.332	291.905
333	39	37.287	249.655
333	40	27.249	210.112
333	41	4.554	257.028
333	42	52.669	99.374
333	43	5.613	201.023
333	44	40.005	217.825
333	45	28.311	172.627
333	47	5.728	230.517
333	48	38.44	154.023
333	50	5.142	156.352
333	51	27.227	82.798
333	52	39.084	103.755
333	54	14.977	115.7
333	55	4.026	124.719
333	58	16.697	84.753
334	1	54.763	606.249
334	2	34.189	581.836
334	3	7.319	703.638
334	5	52.732	531.345
334	6	29.616	542.973
334	7	18.033	536.249
334	8	53.091	466.96
334	9	39.834	532.113
334	10	18.658	478.492
334	11	7.333	607.808
334	12	29.801	493.01
334	13	52.472	404.381
334	14	7.204	537.651
334	15	41.223	457.019
334	16	18.919	402.547
334	17	52.284	370.073
334	18	29.959	436.067
334	19	40.586	420.266
334	21	29.466	392.799
334	22	17.091	337.818
334	23	54.095	323.753
334	24	6.697	449.142
334	25	41.19	370.533
334	26	29.036	349.573
334	27	18.481	273.321
334	28	52.207	263.296
334	29	5.349	375.169
334	30	16.894	239.1
334	31	41.719	324.056
334	32	5.52	330.736
334	33	54.208	215.182
334	34	28.406	263.987
334	36	52.126	165.543
334	37	40.437	287.003
334	38	5.397	292.902
334	39	37.34	251.654
334	40	27.27	212.179
334	41	4.567	257.53
334	42	52.657	101.875
334	43	5.643	201.628
334	44	39.965	219.988
334	45	28.31	174.441
334	47	5.727	231.101
334	48	38.467	156.239
334	50	5.175	157.685
334	51	27.217	84.798
334	52	39.105	106.125
334	54	14.994	117.375
334	55	4.026	126.198
334	58	16.704	86.553
335	1	54.641	609.249
335	2	33.885	584.665
335	3	7.28	705.788
335	5	52.751	534.426
335	6	29.639	545.593
335	7	18.055	539.481
335	8	53.014	470.034
335	9	39.794	534.732
335	10	18.661	481.561
335	11	7.245	610.61
335	12	29.756	495.586
335	13	52.537	407.381
335	14	7.224	540.342
335	15	41.216	459.07
335	16	18.994	405.417
335	17	52.253	372.906
335	18	30.008	438.291
335	19	40.592	422.133
335	21	29.482	394.711
335	22	17.084	340.021
335	23	53.919	326.469
335	24	6.717	451.625
335	25	41.187	371.866
335	26	29.03	352.079
335	27	18.537	275.316
335	28	52.141	265.45
335	29	5.36	377.332
335	30	16.886	240.701
335	31	41.686	325.863
335	32	5.589	332.175
335	33	54.181	217.128
335	34	28.458	265.843
335	36	52.151	167.545
335	37	40.461	288.815
335	38	5.462	293.9
335	39	37.392	253.654
335	40	27.29	214.246
335	41	4.581	258.026
335	42	52.643	104.375
335	43	5.639	202.203
335	44	39.925	222.151
335	45	28.292	176.333
335	47	5.726	231.685
335	48	38.494	158.455
335	50	5.208	159.018
335	51	27.207	86.798
335	52	39.099	108.461
335	54	15.01	119.05
335	55	4.086	127.61
335	58	16.712	88.353
336	1	54.611	612.303
336	2	33.672	587.49
336	3	7.242	707.938
336	5	52.77	537.617
336	6	29.663	548.213
336	7	18.076	542.697
336	8	52.937	473.108
336	9	39.727	537.305
336	10	18.645	484.719
336	11	7.262	613.466
336	12	29.711	498.162
336	13	52.601	410.38
336	14	7.189	542.89
336	15	41.21	461.121
336	16	19.05	408.274
336	17	52.223	375.74
336	18	30.055	440.516
336	19	40.599	424
336	21	29.522	396.747
336	22	17.076	342.225
336	23	53.691	329.158
336	24	6.737	454.108
336	25	41.184	373.2
336	26	29.023	354.588
336	27	18.593	277.269
336	28	52.074	267.48
336	29	5.348	379.529
336	30	16.878	242.301
336	31	41.513	327.602
336	32	5.623	333.621
336	33	54.138	219.078
336	34	28.511	267.584
336	36	52.176	169.545
336	37	40.483	290.627
336	38	5.528	294.898
336	39	37.445	255.653
336	40	27.311	216.313
336	41	4.594	258.512
336	42	52.631	106.875
336	43	5.63	202.779
336	44	39.886	224.314
336	45	28.282	178.325
336	47	5.725	232.268
336	48	38.521	160.672
336	50	5.24	160.351
336	51	27.196	88.798
336	52	39.081	110.787
336	54	15.026	120.725
336	55	4.139	128.942
336	58	16.719	90.153
337	1	54.624	615.394
337	2	33.593	590.39
337	3	7.204	710.087
337	5	52.789	540.761
337	6	29.687	550.833
337	7	18.099	545.912
337	8	52.86	476.181
337	9	39.67	539.746
337	10	18.626	487.986
337	11	7.328	616.359
337	12	29.667	500.739
337	13	52.666	413.379
337	14	7.212	545.332
337	15	41.204	463.171
337	16	19.071	411.198
337	17	52.193	378.639
337	18	30.103	442.74
337	19	40.606	425.867
337	21	29.578	398.892
337	22	17.067	344.429
337	23	53.514	331.875
337	24	6.757	456.592
337	25	41.181	374.533
337	26	29.018	357.106
337	27	18.649	279.221
337	28	52.052	269.23
337	29	5.343	381.713
337	30	16.87	243.902
337	31	41.284	329.306
337	32	5.658	335.057
337	33	54.107	221.03
337	34	28.599	269.14
337	36	52.2	171.543
337	37	40.506	292.438
337	38	5.593	295.897
337	39	37.498	257.652
337	40	27.333	218.379
337	41	4.606	259.006
337	42	52.619	109.375
337	43	5.63	203.376
337	44	39.846	226.477
337	45	28.256	180.395
337	47	5.723	232.852
337	48	38.548	162.889
337	50	5.274	161.684
337	51	27.186	90.798
337	52	39.069	113.116
337	54	15.043	122.415
337	55	4.146	130.175
337	58	16.727	91.953
338	1	54.616	618.492
338	2	33.574	593.403
338	3	7.165	712.237
338	5	52.808	543.905
338	6	29.711	553.453
338	7	18.119	549.128
338	8	52.782	479.255
338	9	39.712	542.164
338	10	18.587	491.344
338	11	7.369	619.257
338	12	29.622	503.315
338	13	52.73	416.379
338	14	7.3	547.779
338	15	41.198	465.222
338	16	19.113	414.222
338	17	52.162	381.323
338	18	30.15	444.965
338	19	40.613	427.734
338	21	29.6	401.097
338	22	17.059	346.633
338	23	53.476	334.643
338	24	6.777	459.075
338	25	41.177	375.866
338	26	29.012	359.614
338	27	18.706	281.174
338	28	52.08	271.26
338	29	5.338	383.86
338	30	16.862	245.503
338	31	41.111	331.045
338	32	5.693	336.489
338	33	54.074	222.982
338	34	28.729	270.877
338	36	52.224	173.547
338	37	40.53	294.252
338	38	5.659	296.891
338	39	37.549	259.652
338	40	27.354	220.446
338	41	4.608	259.546
338	42	52.606	111.875
338	43	5.63	203.992
338	44	39.806	228.64
338	45	28.202	182.503
338	47	5.722	233.435
338	48	38.575	165.105
338	50	5.307	163.017
338	51	27.176	92.798
338	52	39.057	115.449
338	54	15.059	124.076
338	55	4.141	131.326
338	58	16.734	93.752
338	62	6.088	70.222
339	1	54.606	621.582
339	2	33.561	596.51
339	3	7.126	714.385
339	5	52.827	547.05
339	6	29.735	556.073
339	7	18.141	552.343
339	8	52.706	482.329
339	9	39.805	544.614
339	10	18.502	494.749
339	11	7.411	622.149
339	12	29.577	505.892
339	13	52.794	419.38
339	14	7.398	550.261
339	15	41.192	467.273
339	16	19.105	417.315
339	17	52.132	383.902
339	18	30.198	447.19
339	19	40.619	429.601
339	21	29.622	403.313
339	22	17.051	348.836
339	23	53.502	337.446
339	24	6.797	461.559
339	25	41.175	377.2
339	26	29.046	362.062
339	27	18.761	283.129
339	28	52.11	273.415
339	29	5.334	385.992
339	30	16.855	247.105
339	31	41.078	332.851
339	32	5.727	337.923
339	33	54.043	224.933
339	34	28.86	272.73
339	36	52.248	175.561
339	37	40.553	296.071
339	38	5.724	297.871
339	39	37.602	261.651
339	40	27.375	222.513
339	41	4.624	260.172
339	42	52.593	114.375
339	43	5.629	204.613
339	44	39.766	230.803
339	45	28.152	184.615
339	47	5.72	234.02
339	48	38.601	167.322
339	50	5.34	164.348
339	51	27.165	94.798
339	52	39.045	117.783
339	54	15.075	125.672
339	55	4.121	132.435
339	58	16.741	95.552
339	59	37.629	74.335
339	62	6.08	71.723
340	1	54.597	624.668
340	2	33.475	599.648
340	3	7.088	716.54
340	5	52.846	550.194
340	6	29.758	558.693
340	7	18.163	555.559
340	8	52.628	485.403
340	9	39.904	547.107
340	10	18.425	498.164
340	11	7.451	625.045
340	12	29.532	508.469
340	13	52.852	422.378
340	14	7.49	552.756
340	15	41.186	469.325
340	16	19.096	420.43
340	17	52.113	386.256
340	18	30.245	449.412
340	19	40.626	431.468
340	21	29.644	405.518
340	22	17.042	351.04
340	23	53.495	340.256
340	24	6.816	464.043
340	25	41.171	378.533
340	26	29.062	364.37
340	27	18.818	285.076
340	28	52.138	275.908
340	29	5.38	388.136
340	30	16.846	248.702
340	31	41.111	334.707
340	32	5.761	339.357
340	33	54.01	226.885
340	34	28.99	274.791
340	36	52.273	177.566
340	37	40.578	297.88
340	38	5.787	298.86
340	39	37.655	263.72
340	40	27.395	224.58
340	41	4.655	260.878
340	42	52.58	116.875
340	43	5.629	205.23
340	44	39.725	232.966
340	45	28.103	186.718
340	47	5.719	234.601
340	48	38.628	169.538
340	50	5.372	165.685
340	51	27.155	96.798
340	52	39.033	120.121
340	54	15.096	127.243
340	55	4.11	133.548
340	58	16.749	97.352
340	59	37.615	77.335
340	62	6.072	73.223
341	1	54.593	627.755
341	2	33.305	602.754
341	3	7.049	718.708
341	5	52.865	553.336
341	6	29.781	561.313
341	7	18.185	558.772
341	8	52.551	488.475
341	9	39.995	549.618
341	10	18.348	501.568
341	11	7.496	627.944
341	12	29.488	511.045
341	13	52.925	425.368
341	14	7.58	555.257
341	15	41.18	471.372
341	16	19.087	423.538
341	17	52.15	388.794
341	18	30.293	451.625
341	19	40.632	433.335
341	21	29.666	407.716
341	22	17.034	353.243
341	23	53.488	343.058
341	24	6.836	466.526
341	25	41.168	379.867
341	26	29.036	366.562
341	27	18.874	287.007
341	28	52.167	278.356
341	29	5.428	390.311
341	30	16.839	250.284
341	31	41.112	336.582
341	32	5.796	340.793
341	33	53.978	228.836
341	34	29.121	276.787
341	36	52.309	179.525
341	37	40.593	299.656
341	38	5.817	299.909
341	39	37.707	265.547
341	40	27.416	226.651
341	41	4.676	261.62
341	42	52.567	119.375
341	43	5.628	205.847
341	44	39.686	235.13
341	45	28.054	188.817
341	47	5.717	235.174
341	48	38.656	171.755
341	50	5.405	167.039
341	51	27.145	98.798
341	52	39.021	122.485
341	54	15.142	128.83
341	55	4.099	134.673
341	58	16.756	99.153
341	59	37.601	79.835
341	62	6.065	74.723
342	1	54.584	630.843
342	2	33.041	605.81
342	3	7.009	720.863
342	5	52.884	556.486
342	6	29.806	563.935
342	7	18.206	561.994
342	8	52.474	491.554
342	9	40.086	552.12
342	10	18.271	504.972
342	11	7.538	630.821
342	12	29.443	513.617
342	13	53.023	428.353
342	14	7.656	557.807
342	15	41.174	473.407
342	16	19.079	426.637
342	17	52.187	391.442
342	18	30.344	453.844
342	19	40.639	435.202
342	21	29.688	409.916
342	22	17.026	355.448
342	23	53.481	345.856
342	24	6.856	469.01
342	25	41.165	381.199
342	26	28.991	368.614
342	27	18.93	288.956
342	28	52.197	280.804
342	29	5.474	392.501
342	30	16.832	251.877
342	31	41.111	338.443
342	32	5.831	342.218
342	33	53.947	230.788
342	34	29.251	278.785
342	36	52.333	181.398
342	37	40.606	301.413
342	38	5.879	301.099
342	39	37.76	267.26
342	40	27.441	228.723
342	41	4.694	262.378
342	42	52.554	121.928
342	43	5.628	206.463
342	44	39.647	237.293
342	45	28.004	190.918
342	47	5.721	235.751
342	48	38.683	173.971
342	50	5.44	168.382
342	51	27.135	100.798
342	52	39.009	124.76
342	54	15.186	130.479
342	55	4.088	135.799
342	58	16.763	100.953
342	59	37.586	82.835
342	62	6.057	76.222
343	1	54.556	633.934
343	2	32.735	608.84
343	3	7.019	722.951
343	5	52.904	559.647
343	6	29.829	566.555
343	7	18.228	565.229
343	8	52.397	494.642
343	9	40.177	554.617
343	10	18.194	508.385
343	11	7.562	633.641
343	12	29.393	516.188
343	13	53.115	431.345
343	14	7.767	560.438
343	15	41.166	475.448
343	16	19.071	429.738
343	17	52.223	394.337
343	18	30.368	456.102
343	19	40.645	437.069
343	21	29.711	412.116
343	22	17.017	357.649
343	23	53.474	348.655
343	24	6.876	471.493
343	25	41.161	382.563
343	26	28.986	370.605
343	27	18.923	291.013
343	28	52.226	283.253
343	29	5.521	394.684
343	30	16.774	253.542
343	31	41.129	340.26
343	32	5.866	343.626
343	33	53.914	232.739
343	34	29.376	280.783
343	36	52.342	183.192
343	37	40.649	303.212
343	38	5.98	302.412
343	39	37.831	268.733
343	40	27.463	230.784
343	41	4.702	263.172
343	42	52.542	124.335
343	43	5.628	207.08
343	44	39.606	239.456
343	45	27.955	193.019
343	47	5.699	236.363
343	48	38.71	176.187
343	50	5.515	169.642
343	51	27.124	102.797
343	52	38.992	126.881
343	54	15.232	132.183
343	55	4.076	136.924
343	58	16.771	102.753
343	59	37.573	85.335
343	62	6.049	77.723
343	63	16.03	67.133
344	1	54.502	637.03
344	2	32.466	611.896
344	3	7.014	724.891
344	5	52.924	562.791
344	6	29.855	569.161
344	7	18.252	568.444
344	8	52.319	497.716
344	9	40.268	557.117
344	10	18.115	511.786
344	11	7.563	636.385
344	12	29.348	518.771
344	13	53.178	434.361
344	14	7.865	563.102
344	15	41.13	477.542
344	16	19.061	432.839
344	17	52.266	397.174
344	18	30.38	458.439
344	19	40.652	438.936
344	21	29.733	414.316
344	22	17.009	359.844
344	23	53.467	351.455
344	24	6.896	473.977
344	25	41.165	383.858
344	26	28.981	372.588
344	27	18.969	293.221
344	28	52.255	285.701
344	29	5.568	396.867
344	30	16.74	255.357
344	31	41.143	341.99
344	32	5.887	345.078
344	33	53.883	234.691
344	34	29.517	282.772
344	36	52.362	184.95
344	37	40.746	305.099
344	38	6.096	303.854
344	39	37.961	270.373
344	40	27.464	232.815
344	41	4.726	264.044
344	42	52.528	126.6
344	43	5.627	207.697
344	44	39.566	241.619
344	45	27.905	195.12
344	47	5.66	237.05
344	48	38.737	178.403
344	50	5.529	170.75
344	51	27.114	104.797
344	52	39.02	128.954
344	54	15.278	133.933
344	55	4.065	138.049
344	58	16.778	104.553
344	59	37.561	87.876
344	62	6.041	79.223
344	63	16.045	69.083
345	1	54.429	640.128
345	2	32.313	614.992
345	3	6.97	726.72
345	5	52.968	565.871
345	6	29.872	571.763
345	7	18.307	571.589
345	8	52.263	500.74
345	9	40.358	559.614
345	10	18.036	515.148
345	11	7.546	639.071
345	12	29.327	521.413
345	13	53.199	437.403
345	14	7.976	565.717
345	15	41.116	479.753
345	16	19.053	435.94
345	17	52.295	399.972
345	18	30.399	460.875
345	19	40.659	440.802
345	21	29.755	416.516
345	22	17.008	362.049
345	23	53.46	354.254
345	24	6.915	476.46
345	25	41.123	384.991
345	26	28.977	374.584
345	27	19.016	295.563
345	28	52.284	288.15
345	29	5.614	399.05
345	30	16.728	257.287
345	31	41.125	343.608
345	32	5.864	346.719
345	33	53.85	236.642
345	34	29.68	284.748
345	36	52.384	186.692
345	37	40.874	307.035
345	38	6.157	305.428
345	39	38.091	272.139
345	40	27.44	234.806
345	41	4.764	265.004
345	42	52.548	128.738
345	43	5.627	208.314
345	44	39.527	243.782
345	45	27.856	197.244
345	47	5.626	237.831
345	48	38.764	180.62
345	50	5.533	171.738
345	51	27.104	106.797
345	52	39.049	131.102
345	54	15.345	135.766
345	55	4.054	139.174
345	58	16.786	106.353
345	59	37.547	90.344
345	62	6.033	80.722
345	63	16.06	71.033
346	1	54.353	643.228
346	2	32.24	618.088
346	3	6.911	728.4
346	5	52.971	568.856
346	6	29.872	574.4
346	7	18.315	574.618
346	8	52.211	503.677
346	9	40.443	562.099
346	10	17.962	518.484
346	11	7.526	641.736
346	12	29.336	524.048
346	13	53.206	440.457
346	14	8.053	568.265
346	15	41.153	482.093
346	16	19.044	439.041
346	17	52.304	402.744
346	18	30.406	463.39
346	19	40.665	442.669
346	21	29.776	418.716
346	22	16.991	364.282
346	23	53.453	357.054
346	24	6.936	478.943
346	25	41.053	386.174
346	26	28.972	376.586
346	27	19.115	298.055
346	28	52.313	290.598
346	29	5.662	401.233
346	30	16.739	259.367
346	31	41.104	345.14
346	32	5.884	348.519
346	33	53.818	238.594
346	34	29.83	286.712
346	36	52.418	188.398
346	37	40.991	308.918
346	38	6.183	307.131
346	39	38.222	274.144
346	40	27.395	236.766
346	41	4.791	266.02
346	42	52.578	131.008
346	43	5.626	208.931
346	44	39.487	245.945
346	45	27.806	199.322
346	47	5.574	238.685
346	48	38.791	182.837
346	50	5.478	172.573
346	51	27.093	108.797
346	52	39.077	133.406
346	54	15.414	137.66
346	55	4.042	140.299
346	58	16.793	108.153
346	59	37.535	92.836
346	62	6.026	82.222
346	63	16.075	72.983
347	1	54.28	646.328
347	2	32.159	621.145
347	3	6.903	730.014
347	5	52.977	571.775
347	6	29.89	577.127
347	7	18.309	577.547
347	8	52.193	506.514
347	9	40.546	564.586
347	10	17.943	521.801
347	11	7.51	644.404
347	12	29.368	526.608
347	13	53.221	443.511
347	14	8.13	570.803
347	15	41.211	484.549
347	16	19.036	442.142
347	17	52.309	405.538
347	18	30.385	465.944
347	19	40.672	444.536
347	21	29.798	420.916
347	22	16.948	366.546
347	23	53.446	359.854
347	24	6.956	481.427
347	25	41.064	387.614
347	26	28.968	378.586
347	27	19.151	300.657
347	28	52.343	293.046
347	29	5.708	403.416
347	30	16.698	261.52
347	31	41.101	346.63
347	32	5.894	350.502
347	33	53.786	240.545
347	34	29.939	288.674
347	36	52.437	190.024
347	37	41.027	310.674
347	38	6.214	308.953
347	39	38.353	276.172
347	40	27.348	238.714
347	41	4.817	267.023
347	42	52.609	133.428
347	43	5.626	209.548
347	44	39.447	248.108
347	45	27.757	201.304
347	47	5.498	239.575
347	48	38.817	185.053
347	50	5.46	173.326
347	51	27.083	110.797
347	52	39.106	135.774
347	54	15.484	139.579
347	55	4.031	141.425
347	58	16.801	109.953
347	59	37.521	95.333
347	62	6.019	83.723
347	63	16.09	74.933
348	1	54.207	649.427
348	2	32.113	624.157
348	3	6.892	731.616
348	5	53.048	574.682
348	6	29.974	579.975
348	7	18.38	580.457
348	8	52.205	509.246
348	9	40.641	567.113
348	10	17.983	525.102
348	11	7.493	647.078
348	12	29.425	529.139
348	13	53.236	446.562
348	14	8.224	573.413
348	15	41.241	487.059
348	16	19.027	445.243
348	17	52.335	408.411
348	18	30.368	468.504
348	19	40.679	446.403
348	21	29.821	423.116
348	22	16.893	368.838
348	23	53.439	362.653
348	24	6.975	483.91
348	25	41.088	389.232
348	26	28.963	380.623
348	27	19.188	303.276
348	28	52.372	295.494
348	29	5.755	405.599
348	30	16.66	263.722
348	31	41.097	348.118
348	32	5.945	352.646
348	33	53.754	242.497
348	34	29.999	290.641
348	36	52.443	191.565
348	37	41.03	312.321
348	38	6.237	310.923
348	39	38.485	278.172
348	40	27.305	240.664
348	41	4.844	267.969
348	42	52.64	135.983
348	43	5.626	210.164
348	44	39.406	250.271
348	45	27.723	203.249
348	47	5.426	240.468
348	48	38.845	187.27
348	50	5.445	174.066
348	51	27.073	112.797
348	52	39.134	138.107
348	54	15.553	141.496
348	55	4.02	142.55
348	58	16.808	111.753
348	59	37.509	97.835
348	62	6.01	85.223
348	63	16.105	76.883
349	1	54.134	652.526
349	2	32.071	627.15
349	3	6.882	733.23
349	5	53.155	577.579
349	6	30.098	582.93
349	7	18.487	583.403
349	8	52.245	511.865
349	9	40.708	569.724
349	10	18.068	528.402
349	11	7.477	649.754
349	12	29.498	531.709
349	13	53.251	449.612
349	14	8.339	576.112
349	15	41.269	489.574
349	16	19.018	448.343
349	17	52.4	411.373
349	18	30.352	471.055
349	19	40.685	448.272
349	21	29.843	425.318
349	22	16.851	371.163
349	23	53.433	365.452
349	24	6.995	486.394
349	25	41.156	391.07
349	26	28.958	382.59
349	27	19.224	305.879
349	28	52.401	297.943
349	29	5.801	407.782
349	30	16.62	265.834
349	31	41.094	349.616
349	32	5.952	354.978
349	33	53.722	244.448
349	34	30.043	292.615
349	36	52.461	193.059
349	37	41.031	313.924
349	38	6.19	312.96
349	39	38.626	280.115
